CustomerId,Country,SupportRepId,TotalSpent,NumInvoices,NumTracks,AvgInvoiceValue,FavoriteGenre,FirstPurchase,LastPurchase,RecencyDays,TenureDays,RecencyScore
907,United Kingdom,3,13.69,3,13,4.56,Metal,2020-12-05,2023-03-26,646,841,1
908,Portugal,5,42.11,17,41,2.48,Rock,2019-11-25,2022-06-28,917,946,2
909,Germany,3,54.88,11,52,4.99,Reggae,2022-02-02,2024-12-29,2,1061,0
910,USA,4,18.69,9,18,2.08,Alternative & Punk,2018-07-20,2021-06-10,1300,1056,2
911,USA,4,33.6,9,33,3.73,Rock,2018-07-07,2020-09-30,1553,816,2
912,Netherlands,3,11.2,4,11,2.8,Alternative & Punk,2017-07-03,2020-04-14,1722,1016,2
913,Portugal,3,15.95,5,15,3.19,Rock,2017-05-31,2020-01-25,1802,969,2
914,Portugal,5,47.18,15,45,3.15,Alternative & Punk,2018-12-23,2021-06-12,1298,902,2
915,India,4,3.85,1,4,3.85,Rock,2023-07-09,2024-02-17,318,223,0
916,Czech Republic,5,20.46,7,20,2.92,Latin,2021-11-01,2024-10-30,62,1094,0
917,United Kingdom,5,5.46,3,5,1.82,Pop,2018-11-16,2020-10-01,1552,685,2
918,Brazil,3,18.58,8,14,2.32,Classical,2021-05-22,2024-01-10,356,963,0
919,Canada,4,15.06,5,14,3.01,Rock,2019-06-06,2021-12-05,1122,913,2
920,USA,3,16.66,8,16,2.08,Reggae,2021-07-03,2024-01-18,348,929,0
921,France,3,28.28,10,27,2.83,Pop,2019-05-30,2022-01-07,1089,953,2
922,USA,5,11.8,2,11,5.9,Rock,2021-02-28,2023-12-01,396,1006,1
923,Canada,3,4.17,3,4,1.39,Latin,2019-07-23,2021-12-25,1102,886,2
924,Portugal,3,15.66,6,15,2.61,Rock,2017-06-29,2020-06-04,1671,1071,2
925,USA,5,32.67,9,31,3.63,Rock,2018-05-12,2020-12-09,1483,942,2
926,India,5,29.35,8,28,3.67,Hip Hop/Rap,2021-04-04,2023-12-13,384,983,1
927,Finland,5,31.78,9,30,3.53,Metal,2021-10-03,2024-06-05,209,976,0
928,Brazil,3,2.52,1,2,2.52,Jazz,2017-09-08,2020-01-22,1805,866,2
929,United Kingdom,5,30.63,7,30,4.38,Pop,2021-12-22,2024-09-16,106,999,0
930,USA,3,12.88,6,12,2.15,Latin,2017-11-09,2020-09-21,1562,1047,2
931,Germany,3,13.01,5,12,2.6,Hip Hop/Rap,2022-10-29,2024-12-29,2,792,0
932,USA,4,19.26,6,17,3.21,R&B/Soul,2017-11-01,2020-10-20,1533,1084,2
933,Hungary,3,20.12,6,19,3.35,Latin,2020-11-04,2022-11-16,776,742,2
934,USA,5,22.67,6,18,3.78,Jazz,2018-03-30,2020-12-03,1489,979,2
935,Austria,4,21.15,6,17,3.53,Jazz,2017-10-18,2020-05-20,1686,945,2
936,USA,5,32.48,13,31,2.5,Metal,2017-04-28,2020-04-13,1723,1081,2
937,USA,3,6.31,2,6,3.16,Rock,2019-06-19,2021-07-11,1269,753,2
938,USA,4,62.73,14,50,4.48,Jazz,2019-02-14,2021-12-11,1116,1031,2
939,Canada,5,18.98,5,18,3.8,Reggae,2020-12-09,2023-11-21,406,1077,1
940,Chile,3,4.67,1,4,4.67,Blues,2018-10-31,2021-09-28,1190,1063,2
941,Germany,5,28.37,5,28,5.67,Rock,2020-07-09,2022-09-28,825,811,2
942,Canada,4,43.1,11,32,3.92,Classical,2020-02-21,2022-06-18,927,848,2
943,Other,4,36.81,8,31,4.6,R&B/Soul,2021-05-28,2023-10-13,445,868,1
944,USA,4,16.28,3,13,5.43,Jazz,2019-02-15,2020-03-08,1759,387,2
945,USA,3,57.19,11,45,5.2,Jazz,2021-10-24,2024-07-17,167,997,0
946,Portugal,5,29.8,8,28,3.72,Alternative & Punk,2021-03-01,2023-09-05,483,918,1
947,United Kingdom,4,9.88,5,9,1.98,Pop,2017-08-20,2020-07-15,1630,1060,2
948,USA,3,38.35,9,30,4.26,Jazz,2018-04-25,2020-08-25,1589,853,2
949,USA,4,15.63,7,15,2.23,Rock,2017-10-28,2020-07-13,1632,989,2
950,Canada,5,15.9,4,14,3.97,Blues,2022-03-22,2022-12-20,742,273,2
951,Czech Republic,5,59.49,12,52,4.96,Blues,2018-05-17,2021-04-05,1366,1054,2
952,Czech Republic,3,0.99,1,1,0.99,Rock,2019-07-17,2022-06-05,940,1054,2
953,United Kingdom,4,52.61,20,51,2.63,Rock,2021-06-01,2024-03-05,301,1008,0
954,Czech Republic,5,27.29,9,26,3.03,Alternative & Punk,2021-02-14,2023-10-19,439,977,1
955,Canada,5,7.1,3,7,2.37,Latin,2019-09-22,2022-08-17,867,1060,2
956,France,4,16.16,8,15,2.02,Rock,2021-12-05,2024-05-15,230,892,0
957,Germany,5,14.31,6,14,2.39,Latin,2017-07-17,2020-07-01,1644,1080,2
958,Netherlands,3,11.46,7,11,1.64,Rock,2020-09-05,2023-02-13,687,891,1
959,France,5,5.47,2,5,2.74,Latin,2022-03-14,2024-03-01,305,718,0
960,USA,4,55.05,10,44,5.51,Jazz,2020-04-19,2022-10-31,792,925,2
961,Austria,3,60.7,20,50,3.03,Jazz,2020-01-24,2023-01-10,721,1082,1
962,India,3,2.03,2,2,1.01,Rock,2020-01-19,2021-01-16,1445,363,2
963,India,5,41.2,13,34,3.17,Jazz,2019-05-08,2022-04-09,997,1067,2
964,France,4,4.52,2,4,2.26,Blues,2018-03-17,2020-03-15,1752,729,2
965,Canada,4,17.55,2,16,8.78,Pop,2020-07-12,2022-12-26,736,897,2
966,Other,5,16.5,4,16,4.12,Rock,2018-03-14,2020-07-26,1619,865,2
967,Netherlands,5,4.88,3,5,1.63,Metal,2020-12-15,2023-02-12,688,789,1
968,Netherlands,3,38.44,8,37,4.8,Pop,2019-12-01,2022-04-28,978,879,2
969,Germany,3,12.71,5,13,2.54,Latin,2020-12-06,2023-03-14,658,828,1
970,Canada,4,49.47,9,37,5.5,Classical,2021-11-27,2024-09-15,107,1023,0
971,India,4,18.18,7,17,2.6,Metal,2020-02-01,2022-04-11,995,800,2
972,France,4,1.12,1,1,1.12,Rock,2021-05-27,2022-03-03,1034,280,2
973,Germany,3,21.93,10,21,2.19,Latin,2018-10-20,2021-09-23,1195,1069,2
974,Denmark,4,5.28,3,4,1.76,Classical,2020-10-30,2023-05-14,597,926,1
975,USA,5,12.46,4,12,3.12,Alternative & Punk,2019-06-05,2021-04-11,1360,676,2
976,USA,3,25.32,10,24,2.53,Rock,2022-01-20,2024-12-03,28,1048,0
977,Chile,5,30.83,7,23,4.4,Classical,2019-03-28,2022-02-23,1042,1063,2
978,Canada,3,10.18,3,10,3.39,Rock,2019-08-30,2022-08-12,872,1078,2
979,France,4,6.28,4,6,1.57,Latin,2020-12-27,2023-12-22,375,1090,1
980,United Kingdom,3,42.89,14,41,3.06,Rock,2021-02-20,2023-11-01,426,984,1
981,Canada,4,20.94,4,20,5.24,Metal,2020-07-16,2023-07-07,543,1086,1
982,USA,3,18.58,7,18,2.65,Rock,2022-05-11,2024-11-18,43,922,0
983,France,4,16.08,3,15,5.36,Rock,2021-03-18,2022-02-12,1053,331,2
984,Canada,5,78.47,17,59,4.62,Classical,2018-09-27,2021-02-25,1405,882,2
985,Belgium,4,17.32,5,17,3.46,Rock,2021-05-26,2023-05-04,607,708,1
986,USA,4,18.4,3,17,6.13,Rock,2021-05-02,2022-10-19,804,535,2
987,USA,4,30.79,10,27,3.08,Easy Listening,2018-04-14,2021-04-04,1367,1086,2
988,USA,5,8.42,3,8,2.81,Rock,2020-09-01,2023-06-20,560,1022,1
989,Brazil,5,51.71,14,42,3.69,Jazz,2020-11-30,2023-11-07,420,1072,1
990,United Kingdom,3,13.29,7,13,1.9,Rock,2021-02-15,2023-08-07,512,903,1
991,France,5,16.53,7,16,2.36,Latin,2020-04-12,2022-12-10,752,972,2
992,Brazil,3,65.37,20,64,3.27,Alternative & Punk,2018-05-30,2021-02-17,1413,994,2
993,Canada,5,48.72,12,39,4.06,Jazz,2021-04-19,2024-02-17,318,1034,0
994,Austria,5,25.58,7,24,3.65,Rock,2017-07-21,2020-06-18,1657,1063,2
995,Germany,5,32.4,8,31,4.05,Alternative & Punk,2020-01-06,2022-04-03,1003,818,2
996,USA,3,35.43,14,34,2.53,Metal,2021-05-30,2024-05-20,225,1086,0
997,Brazil,5,9.01,8,9,1.13,Alternative & Punk,2021-04-06,2024-01-28,338,1027,0
998,Germany,4,28.54,7,27,4.08,Alternative & Punk,2019-10-18,2022-04-13,993,908,2
999,Ireland,3,27.96,11,25,2.54,Blues,2019-12-10,2022-09-15,838,1010,2
1000,USA,4,13.58,5,13,2.72,Metal,2019-01-17,2021-02-08,1422,753,2
